stock,isin,sector,timeframe,mode,status,exit_reason,regime,fib_class,zoi_position,signal_date,signal_close,planned_entry,stop_loss,target,entry_date,entry_fill,exit_date,exit_fill,shares,capital_deployed,hold_trading_bars,hold_calendar_days,R_multiple,mfe_R,pnl_rupees
JSWSTEEL,INE019A01038,metals,1d,FIB,LOSS,SL,BEAR,IN_POCKET_RISING,,2024-05-16,886.4,886.4,858.24,942.75,2024-05-17,886.84,2024-06-04,857.82,112,99326,13,18,-1.01,1.47,-3251
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,SL,NEUTRAL,,RECOVERED_ABOVE_DEMAND_RISING,2022-01-06,673.95,673.95,658.76,704.35,2022-01-07,674.29,2022-01-11,658.42,148,99794,3,4,-1.02,0.34,-2348
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,SL,BULL,,FAR_ABOVE_DEMAND,2022-01-17,699.4,699.4,644.15,809.9,2022-01-18,699.75,2022-01-24,643.83,142,99364,5,6,-1.01,0.09,-7941
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,SL,BEAR,,NEAR_ABOVE_DEMAND_RISING,2022-02-01,654.3,654.3,606.52,749.85,2022-02-02,654.63,2022-02-14,606.2,152,99503,9,12,-1.01,0.49,-7361
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,SL,NEUTRAL,,NEAR_ABOVE_DEMAND_RISING,2022-02-17,638.2,638.2,598.9,716.8,2022-02-18,635.52,2022-02-24,598.6,157,99776,5,6,-1.01,0.19,-5796
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,TIME,BEAR,,FAR_ABOVE_DEMAND,2022-03-22,696.5,696.5,606.97,875.55,2022-03-23,696.85,2022-05-06,690.05,143,99649,30,44,-0.08,1.04,-971
JSWSTEEL,INE019A01038,metals,1d,ZOI,WIN,TIME,BEAR,,NEAR_ABOVE_DEMAND_RISING,2022-05-31,551.25,551.25,495.75,662.25,2022-06-01,551.53,2022-07-12,574.16,181,99826,30,41,0.41,0.71,4097
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,SL,BULL,,RECOVERED_ABOVE_DEMAND_RISING,2022-09-06,684.55,684.55,649.21,755.2,2022-09-07,678.34,2022-09-26,648.88,147,99716,14,19,-1.01,0.81,-4331
JSWSTEEL,INE019A01038,metals,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2022-10-27,679.6,679.6,610.32,818.15,2022-10-28,676.94,2022-12-09,740.03,147,99510,30,42,0.95,1.23,9274
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,SL,BEAR,,NEAR_ABOVE_DEMAND_RISING,2023-01-20,741.45,741.45,705.73,812.9,2023-01-23,737.92,2023-01-30,705.4,135,99619,5,7,-1.01,0.29,-4390
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,SL,BEAR,,FAR_ABOVE_DEMAND,2023-02-09,723.75,723.75,673.43,824.4,2023-02-10,722.36,2023-02-27,673.11,138,99686,12,17,-1.01,0.28,-6796
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,SL,BEAR,,IN_DEMAND_RISING,2023-03-06,674.25,674.25,659.53,703.7,2023-03-08,670.33,2023-03-16,659.22,149,99880,7,8,-1.03,2,-1656
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,TIME,NEUTRAL,,FAR_ABOVE_DEMAND,2023-04-12,718.25,718.25,671.27,812.2,2023-04-13,717.36,2023-05-26,701.35,139,99713,30,43,-0.35,0.63,-2225
JSWSTEEL,INE019A01038,metals,1d,ZOI,WIN,TARGET,BULL,,NEAR_ABOVE_DEMAND_RISING,2023-05-29,702.2,702.2,671.61,763.4,2023-05-30,701.45,2023-06-08,763.02,142,99606,8,9,2.06,3.83,8743
JSWSTEEL,INE019A01038,metals,1d,ZOI,NO_FILL,,,,,2023-06-30,,,,,,,,,,,,,,,
JSWSTEEL,INE019A01038,metals,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-07-03,794,794,732.98,916.05,2023-07-04,794.4,2023-08-14,799.05,125,99300,30,41,0.08,0.66,582
JSWSTEEL,INE019A01038,metals,1d,ZOI,WIN,TARGET,BULL,,FAR_ABOVE_DEMAND,2023-11-17,768.8,768.8,721.61,863.15,2023-11-20,769.18,2023-12-15,862.72,130,99994,19,25,1.97,2.66,12159
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2023-12-15,867.2,867.2,720.99,1159.65,2023-12-18,844.42,2024-01-30,811.59,118,99642,30,43,-0.27,0.42,-3874
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,SL,BULL,,NEAR_ABOVE_DEMAND_RISING,2024-03-04,824.3,824.3,784.86,903.15,2024-03-05,824.71,2024-03-14,784.46,121,99790,7,9,-1.01,0.51,-4871
JSWSTEEL,INE019A01038,metals,1d,ZOI,WIN,TARGET,BULL,,NEAR_ABOVE_DEMAND_RISING,2024-03-19,801.05,801.05,756.34,890.45,2024-03-20,801.45,2024-04-09,890,124,99380,13,20,1.96,2.5,10981
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,SL,BULL,,FAR_ABOVE_DEMAND,2024-04-25,905.8,905.8,842.63,1032.15,2024-04-26,906.25,2024-05-09,842.23,110,99688,9,13,-1.01,0.12,-7043
JSWSTEEL,INE019A01038,metals,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-05-17,907.45,907.45,809.05,1104.25,2024-05-18,890.55,2024-07-01,943.43,112,99741,30,44,0.65,0.72,5923
JSWSTEEL,INE019A01038,metals,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2024-07-01,943.9,943.9,809.68,1212.35,2024-07-02,944.37,2024-08-13,907.4,105,99159,30,42,-0.27,0.11,-3882
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,LOSS,SL,BEAR,BELOW_POCKET_RISING,NEAR_ABOVE_DEMAND_RISING,2022-02-01,654.3,654.3,606.52,749.85,2022-02-02,654.63,2022-02-14,606.2,152,99503,9,12,-1.01,0.49,-7361
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,WIN,TIME,NEUTRAL,SHALLOW_ABOVE_POCKET,NEAR_ABOVE_DEMAND_RISING,2022-02-17,638.2,638.2,234.35,1445.9,2022-02-18,635.52,2022-04-04,732.33,157,99776,30,45,0.24,0.32,15200
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,LOSS,SL,NEUTRAL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2022-04-05,733.45,733.45,607.47,985.4,2022-04-06,730.87,2022-05-13,607.15,136,99398,25,37,-1,0.48,-16826
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,WIN,TIME,BEAR,SHALLOW_ABOVE_POCKET,NEAR_ABOVE_DEMAND_RISING,2022-05-31,551.25,551.25,279.71,1094.35,2022-06-01,551.53,2022-07-12,574.16,181,99826,30,41,0.08,0.15,4097
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,WIN,TARGET,BULL,IN_POCKET_RISING,NEAR_BELOW_SUPPLY,2022-10-24,629.6,629.6,608.15,672.5,2022-10-25,624.51,2022-10-27,672.16,160,99922,2,2,2.91,8.22,7624
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,WIN,TIME,BULL,RECOVERED_ABOVE_POCKET,FAR_ABOVE_DEMAND,2022-10-28,670.4,670.4,610.37,790.45,2022-10-31,670.74,2022-12-12,740.48,149,99940,30,42,1.16,1.46,10392
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,LOSS,SL,BEAR,IN_POCKET_RISING,NEAR_ABOVE_DEMAND_RISING,2023-01-20,741.45,741.45,704.38,815.6,2023-01-23,737.92,2023-01-30,704.05,135,99619,5,7,-1.01,0.28,-4573
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,LOSS,SL,BEAR,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2023-02-09,723.75,723.75,673.43,824.4,2023-02-10,722.36,2023-02-27,673.11,138,99686,12,17,-1.01,0.28,-6796
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,WIN,TIME,BEAR,SHALLOW_ABOVE_POCKET,IN_DEMAND_RISING,2023-03-06,674.25,674.25,450.7,1121.35,2023-03-08,670.33,2023-04-24,719.99,149,99880,30,47,0.23,0.29,7399
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW_ABOVE_POCKET,NEAR_ABOVE_DEMAND_RISING,2023-05-16,702.75,702.75,548.38,1011.5,2023-05-17,701.7,2023-06-27,762.12,142,99641,30,41,0.39,0.55,8579
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,LOSS,TIME,BULL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2023-07-06,795.55,795.55,733.07,920.5,2023-07-07,795.95,2023-08-18,786.71,125,99493,30,42,-0.15,0.62,-1155
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,WIN,TARGET,BULL,IN_POCKET_RISING,FAR_ABOVE_DEMAND,2023-11-17,768.8,768.8,721.61,863.15,2023-11-20,769.18,2023-12-15,862.72,130,99994,19,25,1.97,2.66,12159
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,NO_FILL,,,,,2023-12-26,,,,,,,,,,,,,,,
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2024-01-23,790.4,790.4,566.42,1238.35,2024-01-24,790.8,2024-03-05,818.89,126,99640,30,41,0.13,0.26,3540
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,WIN,TARGET,BULL,AT_SWING_LOW_RISING,NEAR_ABOVE_DEMAND_RISING,2024-03-19,801.05,801.05,756.34,890.45,2024-03-20,801.45,2024-04-09,890,124,99380,13,20,1.96,2.5,10981
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,LOSS,SL,BULL,RECOVERED_ABOVE_POCKET,RECOVERED_ABOVE_DEMAND_RISING,2024-04-26,887.25,887.25,842.53,976.7,2024-04-29,887.69,2024-05-09,842.13,112,99422,8,10,-1.01,0.35,-5103
JSWSTEEL,INE019A01038,metals,1d,FIB_ZOI,LOSS,SL,BEAR,IN_POCKET_RISING,NEAR_BELOW_SUPPLY,2024-05-16,886.4,886.4,858.24,942.75,2024-05-17,886.84,2024-06-04,857.82,112,99326,13,18,-1.01,1.47,-3251
JSWSTEEL,INE019A01038,metals,1w,FIB,LOSS,SL,NEUTRAL,IN_POCKET_RISING,,2022-01-31,657.35,657.35,633.99,704.05,2022-02-07,657.68,2022-02-14,633.68,152,99967,6,7,-1.01,0.86,-3647
JSWSTEEL,INE019A01038,metals,1w,FIB,LOSS,SL,NEUTRAL,IN_POCKET_RISING,,2022-02-14,632.85,632.85,601.21,696.15,2022-02-21,632.22,2022-02-24,598.7,158,99890,4,3,-1.08,0.09,-5295
JSWSTEEL,INE019A01038,metals,1w,FIB,WIN,TIME,BULL,IN_POCKET_RISING,,2022-07-25,629.6,629.6,592.48,703.85,2022-08-01,629.91,2022-09-14,692.5,158,99527,30,44,1.67,1.92,9889
JSWSTEEL,INE019A01038,metals,1w,FIB,WIN,TARGET,BULL,IN_POCKET_RISING,,2023-11-13,768.8,768.8,736.73,832.95,2023-11-20,769.18,2023-12-06,832.53,130,99994,12,16,1.95,3.9,8235
JSWSTEEL,INE019A01038,metals,1w,ZOI,LOSS,SL,BULL,,NEAR_ABOVE_DEMAND_RISING,2022-01-17,666.25,666.25,586.55,825.65,2022-01-24,656.83,2022-02-24,586.26,152,99838,23,31,-1,0.3,-10727
JSWSTEEL,INE019A01038,metals,1w,ZOI,WIN,TIME,BEAR,,NEAR_ABOVE_DEMAND_RISING,2022-03-07,669.75,669.75,585.1,839.05,2022-03-14,667.33,2022-04-27,720.24,149,99433,30,44,0.64,1.49,7883
JSWSTEEL,INE019A01038,metals,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2022-11-28,743.05,743.05,604.97,1019.2,2022-12-06,743.42,2023-01-16,758.82,134,99618,30,41,0.11,0.29,2063
JSWSTEEL,INE019A01038,metals,1w,ZOI,LOSS,TIME,BEAR,,FAR_ABOVE_DEMAND,2023-01-16,741.45,741.45,604.9,1014.55,2023-01-23,737.92,2023-03-06,673.91,135,99619,30,42,-0.48,0.07,-8641
JSWSTEEL,INE019A01038,metals,1w,ZOI,NO_FILL,,,,,2023-04-24,,,,,,,,,,,,,,,
JSWSTEEL,INE019A01038,metals,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-05-02,733.35,733.35,606.49,987.1,2023-05-09,733.72,2023-06-19,771.26,136,99785,30,41,0.3,0.38,5106
JSWSTEEL,INE019A01038,metals,1w,ZOI,WIN,TIME,BULL,,NEAR_ABOVE_DEMAND_RISING,2023-06-19,746.5,746.5,672.01,895.5,2023-06-26,746.87,2023-08-07,812.64,133,99334,30,42,0.88,1.04,8747
JSWSTEEL,INE019A01038,metals,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2023-08-07,820.65,820.65,672.02,1117.9,2023-08-14,815.41,2023-09-26,779.26,122,99480,30,43,-0.25,0.17,-4410
JSWSTEEL,INE019A01038,metals,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2023-12-11,867.2,867.2,714.4,1172.8,2023-12-18,844.42,2024-01-30,811.59,118,99642,30,43,-0.25,0.39,-3874
JSWSTEEL,INE019A01038,metals,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-02-05,811.75,811.75,671.74,1091.75,2024-02-12,812.16,2024-03-22,824.39,123,99895,30,39,0.09,0.27,1505
JSWSTEEL,INE019A01038,metals,1w,ZOI,NO_FILL,,,,,2024-04-01,,,,,,,,,,,,,,,
JSWSTEEL,INE019A01038,metals,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-04-08,866.45,866.45,670.69,1257.95,2024-04-15,863.33,2024-05-28,906.9,115,99283,30,43,0.23,0.34,5010
JSWSTEEL,INE019A01038,metals,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2024-06-18,936.9,936.9,669.27,1472.15,2024-06-25,937.37,2024-08-06,883.56,106,99361,30,42,-0.2,0.08,-5704
JSWSTEEL,INE019A01038,metals,1w,FIB_ZOI,LOSS,SL,BULL,NEAR_ABOVE_POCKET_RISING,NEAR_ABOVE_DEMAND_RISING,2022-01-17,666.25,666.25,586.55,825.65,2022-01-24,656.83,2022-02-24,586.26,152,99838,23,31,-1,0.3,-10727
JSWSTEEL,INE019A01038,metals,1w,FIB_ZOI,WIN,TIME,BEAR,RECOVERED_ABOVE_POCKET,NEAR_ABOVE_DEMAND_RISING,2022-03-07,669.75,669.75,585.1,839.05,2022-03-14,667.33,2022-04-27,720.24,149,99433,30,44,0.64,1.49,7883
JSWSTEEL,INE019A01038,metals,1w,FIB_ZOI,WIN,TIME,BULL,IN_POCKET_RISING,NEAR_BELOW_SUPPLY,2022-07-25,629.6,629.6,592.48,703.85,2022-08-01,629.91,2022-09-14,692.5,158,99527,30,44,1.67,1.92,9889
JSWSTEEL,INE019A01038,metals,1w,FIB_ZOI,NO_FILL,,,,,2023-04-24,,,,,,,,,,,,,,,
JSWSTEEL,INE019A01038,metals,1w,FIB_ZOI,WIN,TIME,BULL,RECOVERED_ABOVE_POCKET,FAR_ABOVE_DEMAND,2023-05-02,733.35,733.35,606.49,987.1,2023-05-09,733.72,2023-06-19,771.26,136,99785,30,41,0.3,0.38,5106
JSWSTEEL,INE019A01038,metals,1w,FIB_ZOI,LOSS,TIME,BULL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2023-09-04,815.75,815.75,672.17,1102.9,2023-09-12,816.16,2023-10-26,728.34,122,99571,30,44,-0.61,0.17,-10714
JSWSTEEL,INE019A01038,metals,1w,FIB_ZOI,WIN,TARGET,BULL,IN_POCKET_RISING,NEAR_BELOW_SUPPLY,2023-11-13,768.8,768.8,736.73,832.95,2023-11-20,769.18,2023-12-06,832.53,130,99994,12,16,1.95,3.9,8235
JSWSTEEL,INE019A01038,metals,1w,FIB_ZOI,WIN,TIME,BULL,NEAR_ABOVE_POCKET_RISING,FAR_ABOVE_DEMAND,2024-02-05,811.75,811.75,671.74,1091.75,2024-02-12,812.16,2024-03-22,824.39,123,99895,30,39,0.09,0.27,1505
LLOYDSME,INE281B01032,metals,1d,FIB,LOSS,SL,BULL,IN_POCKET_RISING,,2023-09-05,564.25,564.25,545.28,602.2,2023-09-06,564.53,2023-09-13,545.03,177,99922,6,7,-1.01,1.58,-3452
LLOYDSME,INE281B01032,metals,1d,FIB,WIN,TARGET,BEAR,IN_POCKET_RISING,,2023-10-06,564.25,564.25,542.39,607.95,2023-10-09,555.28,2023-10-12,607.65,180,99950,4,3,4.07,4.48,9426
LLOYDSME,INE281B01032,metals,1d,FIB,LOSS,SL,BULL,IN_POCKET_RISING,,2023-12-27,615.85,615.85,585.06,677.45,2023-12-28,616.16,2024-01-04,584.76,162,99818,6,7,-1.01,0.14,-5087
LLOYDSME,INE281B01032,metals,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2023-12-11,624.9,624.9,512.17,850.35,2023-12-12,625.21,2024-01-23,589.01,159,99409,30,42,-0.32,0.13,-5757
LLOYDSME,INE281B01032,metals,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-01-23,589.3,589.3,512.49,742.9,2024-01-24,589.59,2024-03-05,604.8,169,99641,30,41,0.2,0.26,2569
LLOYDSME,INE281B01032,metals,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-03-28,602,602,511.3,783.4,2024-04-01,602.3,2024-05-15,692.05,166,99982,30,44,0.99,1.62,14899
LLOYDSME,INE281B01032,metals,1d,ZOI,WIN,TIME,BEAR,,FAR_ABOVE_DEMAND,2024-05-15,692.4,692.4,511.43,1054.35,2024-05-16,692.75,2024-06-27,727.99,144,99755,30,42,0.19,0.45,5075
LLOYDSME,INE281B01032,metals,1d,FIB_ZOI,LOSS,SL,BULL,IN_POCKET_RISING,NEAR_BELOW_SUPPLY,2023-09-05,564.25,564.25,545.28,602.2,2023-09-06,564.53,2023-09-13,545.03,177,99922,6,7,-1.01,1.58,-3452
LLOYDSME,INE281B01032,metals,1d,FIB_ZOI,WIN,TARGET,BEAR,IN_POCKET_RISING,NEAR_BELOW_SUPPLY,2023-10-06,564.25,564.25,542.39,607.95,2023-10-09,555.28,2023-10-12,607.65,180,99950,4,3,4.07,4.48,9426
LLOYDSME,INE281B01032,metals,1d,FIB_ZOI,LOSS,TIME,BULL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2023-12-18,623.5,623.5,512.42,845.65,2023-12-19,623.81,2024-01-31,566.32,160,99810,30,43,-0.52,0.15,-9199
LLOYDSME,INE281B01032,metals,1d,FIB_ZOI,NO_FILL,,,,,2024-04-03,,,,,,,,,,,,,,,
LLOYDSME,INE281B01032,metals,1d,FIB_ZOI,NO_FILL,,,,,2024-04-04,,,,,,,,,,,,,,,
LLOYDSME,INE281B01032,metals,1d,FIB_ZOI,WIN,TIME,BEAR,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2024-05-14,698.2,698.2,511.21,1072.15,2024-05-15,698.55,2024-06-26,727.79,143,99893,30,42,0.16,0.41,4181
LLOYDSME,INE281B01032,metals,1w,FIB,LOSS,SL,BULL,IN_POCKET_RISING,,2023-09-11,572.95,572.95,545.28,628.3,2023-09-18,563.23,2023-09-21,545.03,177,99692,3,3,-1.01,0.51,-3222
LLOYDSME,INE281B01032,metals,1w,FIB,NO_FILL,,,,,2023-11-28,,,,,,,,,,,,,,,
LLOYDSME,INE281B01032,metals,1w,FIB,LOSS,SL,BULL,IN_POCKET_RISING,,2024-02-26,588.8,588.8,559.36,647.7,2024-03-06,589.09,2024-03-12,559.07,169,99557,4,6,-1.01,0.55,-5074
LLOYDSME,INE281B01032,metals,1w,FIB_ZOI,LOSS,SL,BULL,IN_POCKET_RISING,,2023-09-11,572.95,572.95,545.28,628.3,2023-09-18,563.23,2023-09-21,545.03,177,99692,3,3,-1.01,0.51,-3222
LLOYDSME,INE281B01032,metals,1w,FIB_ZOI,NO_FILL,,,,,2023-11-28,,,,,,,,,,,,,,,
LLOYDSME,INE281B01032,metals,1w,FIB_ZOI,LOSS,SL,BULL,IN_POCKET_RISING,,2024-02-26,588.8,588.8,559.36,647.7,2024-03-06,589.09,2024-03-12,559.07,169,99557,4,6,-1.01,0.55,-5074
GRAVITA,INE024L01027,metals,1d,FIB,WIN,TARGET,NEUTRAL,IN_POCKET_RISING,,2023-04-24,507.75,507.75,482.36,558.55,2023-04-25,508,2023-05-03,558.27,196,99569,6,8,1.96,5.11,9852
GRAVITA,INE024L01027,metals,1d,FIB,LOSS,SL,BULL,IN_POCKET_RISING,,2024-01-20,1020.3,1020.3,969.29,1122.35,2024-01-23,1020.81,2024-01-23,968.82,97,99019,1,0,-1.01,0.18,-5043
GRAVITA,INE024L01027,metals,1d,FIB,NO_FILL,,,,,2024-03-26,,,,,,,,,,,,,,,
GRAVITA,INE024L01027,metals,1d,FIB,WIN,TARGET,BULL,IN_POCKET_RISING,,2024-05-17,960.8,960.8,930.28,1021.85,2024-05-18,961.28,2024-05-22,1021.34,104,99973,3,4,1.94,6.3,6246
GRAVITA,INE024L01027,metals,1d,ZOI,NO_FILL,,,,,2022-12-07,,,,,,,,,,,,,,,
GRAVITA,INE024L01027,metals,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2022-12-08,421.5,421.5,347.87,568.75,2022-12-09,421.71,2023-01-19,465.27,237,99945,30,41,0.59,0.72,10323
GRAVITA,INE024L01027,metals,1d,ZOI,WIN,TIME,BEAR,,FAR_ABOVE_DEMAND,2023-01-19,465.5,465.5,393.05,610.4,2023-01-20,465.73,2023-03-03,471.71,214,99667,30,42,0.08,1.02,1280
GRAVITA,INE024L01027,metals,1d,ZOI,WIN,TIME,BEAR,,FAR_ABOVE_DEMAND,2023-03-06,476.05,476.05,392.51,643.1,2023-03-08,461.33,2023-04-24,507.5,216,99647,30,47,0.67,0.95,9972
GRAVITA,INE024L01027,metals,1d,ZOI,WIN,TIME,NEUTRAL,,FAR_ABOVE_DEMAND,2023-04-24,507.75,507.75,393.7,735.85,2023-04-25,508,2023-06-06,589.51,196,99569,30,42,0.71,1.15,15974
GRAVITA,INE024L01027,metals,1d,ZOI,NO_FILL,,,,,2023-06-06,,,,,,,,,,,,,,,
GRAVITA,INE024L01027,metals,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-07-17,660.25,660.25,569.9,840.95,2023-07-18,660.58,2023-08-29,749.23,151,99748,30,42,0.98,1.21,13385
GRAVITA,INE024L01027,metals,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-09-12,756.05,756.05,568.87,1130.4,2023-09-13,756.43,2023-10-27,985.06,132,99848,30,44,1.22,1.41,30179
GRAVITA,INE024L01027,metals,1d,ZOI,NO_FILL,,,,,2023-10-30,,,,,,,,,,,,,,,
GRAVITA,INE024L01027,metals,1d,ZOI,NO_FILL,,,,,2023-10-31,,,,,,,,,,,,,,,
GRAVITA,INE024L01027,metals,1d,ZOI,LOSS,TIME,BEAR,,FAR_ABOVE_DEMAND,2023-11-01,1062.4,1062.4,924.58,1338.05,2023-11-02,1062.93,2023-12-14,1039.33,94,99916,30,42,-0.17,0.74,-2219
GRAVITA,INE024L01027,metals,1d,ZOI,LOSS,SL,BULL,,FAR_ABOVE_DEMAND,2024-01-20,1020.3,1020.3,927.08,1206.75,2024-01-23,1020.81,2024-01-24,926.64,97,99019,2,1,-1,0.1,-9135
GRAVITA,INE024L01027,metals,1d,ZOI,LOSS,SL,BULL,,RECOVERED_ABOVE_DEMAND_RISING,2024-04-02,1053.5,1053.5,932.97,1294.55,2024-04-03,1054.03,2024-05-02,932.48,94,99079,19,29,-1,0.5,-11425
GRAVITA,INE024L01027,metals,1d,ZOI,WIN,TARGET,BEAR,,FAR_ABOVE_DEMAND,2024-05-15,945.8,945.8,856.7,1124,2024-05-16,946.27,2024-05-27,1123.44,105,99359,8,11,1.98,7.69,18602
GRAVITA,INE024L01027,metals,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-06-12,1332.85,1332.85,1042.54,1913.45,2024-06-13,1333.52,2024-07-26,1697.65,74,98680,30,43,1.25,1.48,26946
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,WIN,TIME,NEUTRAL,NEAR_ABOVE_POCKET_RISING,NEAR_ABOVE_DEMAND_RISING,2022-12-27,442.45,442.45,391.76,543.8,2022-12-28,442.67,2023-02-08,500.1,225,99601,30,42,1.13,1.77,12921
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,LOSS,TIME,BEAR,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2023-02-08,500.35,500.35,391.45,718.15,2023-02-09,500.25,2023-03-23,496.7,199,99550,30,42,-0.03,0.36,-706
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,WIN,TIME,BEAR,RECOVERED_ABOVE_POCKET,FAR_ABOVE_DEMAND,2023-03-24,477.6,477.6,392.88,647.05,2023-03-27,477.84,2023-05-12,568.92,209,99868,30,46,1.07,1.2,19035
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,WIN,TIME,BULL,NEAR_ABOVE_POCKET_RISING,FAR_ABOVE_DEMAND,2023-05-29,577.05,577.05,393,945.15,2023-05-30,577.34,2023-07-11,608.85,173,99880,30,42,0.17,0.35,5451
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,WIN,TIME,BULL,RECOVERED_ABOVE_POCKET,FAR_ABOVE_DEMAND,2023-07-27,669.4,669.4,568.9,870.4,2023-07-28,667.38,2023-09-08,782.71,149,99440,30,42,1.17,1.33,17183
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,WIN,TIME,BULL,NEAR_ABOVE_POCKET_RISING,FAR_ABOVE_DEMAND,2023-09-12,756.05,756.05,568.87,1130.4,2023-09-13,756.43,2023-10-27,985.06,132,99848,30,44,1.22,1.41,30179
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,NO_FILL,,,,,2023-10-30,,,,,,,,,,,,,,,
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,NO_FILL,,,,,2023-10-31,,,,,,,,,,,,,,,
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,LOSS,TIME,NEUTRAL,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2023-11-15,1139.4,1139.4,906.83,1604.55,2023-11-16,1139.97,2023-12-29,1095.6,87,99177,30,43,-0.19,0.1,-3860
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,LOSS,SL,BULL,IN_POCKET_RISING,FAR_ABOVE_DEMAND,2024-01-20,1020.3,1020.3,927.08,1206.75,2024-01-23,1020.81,2024-01-24,926.64,97,99019,2,1,-1,0.1,-9135
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,NO_FILL,,,,,2024-03-26,,,,,,,,,,,,,,,
GRAVITA,INE024L01027,metals,1d,FIB_ZOI,WIN,TIME,BEAR,SHALLOW_ABOVE_POCKET,FAR_ABOVE_DEMAND,2024-05-15,945.8,945.8,372.22,2092.95,2024-05-16,946.27,2024-06-27,1471.61,105,99359,30,42,0.92,1.2,55161
GRAVITA,INE024L01027,metals,1w,ZOI,NO_FILL,,,,,2022-12-05,,,,,,,,,,,,,,,
