stock,isin,sector,timeframe,mode,status,exit_reason,regime,fib_class,zoi_position,signal_date,signal_close,planned_entry,stop_loss,target,entry_date,entry_fill,exit_date,exit_fill,shares,capital_deployed,hold_trading_bars,hold_calendar_days,R_multiple,mfe_R,pnl_rupees
AVANTIFEED,INE871C01038,fmcg-consumer,1d,FIB_ZOI,WIN,TIME,NEUTRAL,SHALLOW,RECOVERY_INSIDE_DEMAND,2024-03-20,492.1,492.1,360.91,754.5,2024-03-26,492.35,2024-05-10,519.84,203,99946,30,45,0.21,0.7,5581
AVANTIFEED,INE871C01038,fmcg-consumer,1d,FIB_ZOI,LOSS,SL,BEAR,IN_POCKET_UP,NEAR_BELOW_SUPPLY,2024-05-16,533.95,533.95,509.95,581.95,2024-05-17,533.07,2024-05-28,509.7,187,99683,8,11,-1.01,1.05,-4370
AVANTIFEED,INE871C01038,fmcg-consumer,1d,FIB_ZOI,WIN,TARGET,BULL,BELOW_UP,NEAR_ABOVE_DEMAND_UP,2024-06-03,514.2,514.2,473.42,595.75,2024-06-04,513.26,2024-06-07,595.45,194,99572,4,3,2.06,3.98,15946
AVANTIFEED,INE871C01038,fmcg-consumer,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW,NEAR_ABOVE_DEMAND_UP,2024-06-20,633.35,633.35,503.03,894,2024-06-21,633.52,2024-08-02,699.9,157,99462,30,42,0.51,1,10422
AVANTIFEED,INE871C01038,fmcg-consumer,1d,FIB_ZOI,NO_FILL,,,,,2024-08-08,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,fmcg-consumer,1d,FIB_ZOI,LOSS,TIME,BULL,RECOVERED_ABOVE,FAR_ABOVE_DEMAND,2024-08-12,738.6,738.6,467.55,1280.7,2024-08-13,738.97,2024-09-24,662.72,135,99761,30,42,-0.28,0.01,-10294
AVANTIFEED,INE871C01038,fmcg-consumer,1d,FIB_ZOI,LOSS,TIME,NEUTRAL,SHALLOW,FAR_ABOVE_DEMAND,2024-10-10,605.15,605.15,385.94,1043.55,2024-10-11,603.3,2024-11-25,578.76,165,99545,30,45,-0.11,0.19,-4049
AVANTIFEED,INE871C01038,fmcg-consumer,1d,FIB_ZOI,WIN,TIME,NEUTRAL,RECOVERED_ABOVE,RECOVERY_ABOVE_DEMAND,2024-12-11,619.5,619.5,542.16,774.2,2024-12-12,619.81,2025-01-23,680.91,161,99789,30,42,0.79,1.24,9837
AVANTIFEED,INE871C01038,fmcg-consumer,1d,FIB_ZOI,WIN,TIME,BEAR,RECOVERED_ABOVE,FAR_ABOVE_DEMAND,2025-01-24,692.55,692.55,469.85,1137.95,2025-01-27,685.34,2025-03-07,798.3,145,99375,30,39,0.52,0.63,16379
AVANTIFEED,INE871C01038,fmcg-consumer,1d,FIB_ZOI,NO_FILL,,,,,2025-04-09,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,fmcg-consumer,1d,FIB_ZOI,LOSS,TIME,BULL,NEAR_ABOVE,FAR_ABOVE_DEMAND,2025-06-17,752.5,752.5,637.36,982.8,2025-06-18,752.88,2025-07-29,694.45,132,99380,30,41,-0.51,0.11,-7712
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB,WIN,TIME,BEAR,IN_POCKET_UP,,2020-04-13,415.6,415.6,358.9,529,2020-04-20,412.21,2020-06-02,462.62,242,99754,30,43,0.95,1.02,12200
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB,LOSS,SL,BEAR,IN_POCKET_UP,,2021-12-13,549,549,530.81,585.35,2021-12-20,540.77,2021-12-20,530.53,184,99502,1,0,-1.03,2.43,-1883
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB,WIN,TARGET,BEAR,IN_POCKET_UP,,2022-06-27,435.2,435.2,418.26,469.05,2022-07-04,435.42,2022-08-01,468.82,229,99711,21,28,1.95,5.08,7648
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB,NO_FILL,,,,,2023-12-26,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB,WIN,TARGET,BEAR,IN_POCKET_UP,,2025-02-10,659,659,626.05,724.9,2025-02-17,659.33,2025-02-21,724.54,151,99559,5,4,1.96,9.16,9846
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB,LOSS,SL,NEUTRAL,IN_POCKET_UP,,2025-09-08,715,715,691.96,761.1,2025-09-15,713.36,2025-09-23,691.6,140,99870,7,8,-1.02,1.55,-3045
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2019-10-22,440.25,440.25,329.53,661.7,2019-10-29,436.87,2019-12-10,498.9,228,99606,30,42,0.58,1.26,14143
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,NO_FILL,,,,,2019-12-09,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2019-12-16,569.85,569.85,415.23,879.1,2019-12-23,563.33,2020-02-01,658.87,177,99710,30,40,0.65,1.4,16910
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,BEAR,,FAR_ABOVE_DEMAND,2020-04-13,415.6,415.6,231.67,783.45,2020-04-20,412.21,2020-06-02,462.62,242,99754,30,43,0.28,0.3,12200
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2020-06-08,473.55,473.55,234.37,951.9,2020-06-15,473.79,2020-07-24,451.22,211,99969,30,39,-0.09,0.3,-4761
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2020-08-10,483.85,483.85,237.27,977,2020-08-17,484.09,2020-09-25,493.15,206,99723,30,39,0.04,0.42,1867
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2020-10-12,501.85,501.85,237.53,1030.5,2020-10-19,502.1,2020-11-27,521.34,199,99918,30,39,0.07,0.1,3828
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,NO_FILL,,,,,2020-11-23,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2020-12-01,536.6,536.6,239.36,1131.05,2020-12-08,536.87,2021-01-19,509.84,186,99858,30,42,-0.09,0.09,-5026
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2021-03-08,482.25,482.25,241.44,963.85,2021-03-15,481.34,2021-04-29,502.25,207,99637,30,45,0.09,0.18,4328
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,NEUTRAL,,FAR_ABOVE_DEMAND,2021-04-26,486.8,486.8,240.4,979.6,2021-05-03,487.04,2021-06-14,576.46,205,99844,30,42,0.36,0.54,18331
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2021-08-02,627.7,627.7,512.13,858.85,2021-08-09,628.01,2021-09-21,555.12,159,99854,30,43,-0.63,0.01,-11590
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TARGET,BEAR,,INSIDE_DEMAND_UP,2021-12-13,549,549,514.78,617.45,2021-12-20,540.77,2022-01-12,617.14,184,99502,18,23,2.94,3.77,14052
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2022-04-04,466.25,466.25,239.44,919.9,2022-04-12,466.48,2022-05-26,416.84,214,99827,30,44,-0.22,0.22,-10623
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2024-01-08,545.3,545.3,313.19,1009.5,2024-01-15,545.57,2024-02-26,509.94,183,99840,30,42,-0.15,0.23,-6520
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-03-18,500.15,500.15,310.05,880.35,2024-03-26,500.25,2024-05-10,519.84,199,99550,30,45,0.1,0.45,3898
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,NEUTRAL,,FAR_ABOVE_DEMAND,2024-05-06,520.1,520.1,310.44,939.45,2024-05-13,516.26,2024-06-24,616.74,193,99638,30,42,0.49,0.76,19393
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-07-29,700.25,700.25,306.92,1486.9,2024-08-05,645.32,2024-09-16,687.26,154,99380,30,42,0.12,0.44,6458
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,BEAR,,FAR_ABOVE_DEMAND,2025-01-27,730.5,730.5,304.46,1582.6,2025-02-03,725.31,2025-03-18,931.28,137,99368,30,43,0.49,0.51,28218
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,LOSS,SL,NEUTRAL,,FAR_ABOVE_DEMAND,2025-03-17,933.9,933.9,667.22,1467.25,2025-03-24,934.37,2025-04-07,602.75,107,99977,10,14,-1.24,0.11,-35483
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TARGET,NEUTRAL,,RECOVERY_ABOVE_DEMAND,2025-04-01,719.7,719.7,664.94,829.2,2025-04-08,711.16,2025-04-11,833.53,140,99562,3,3,2.65,4.83,17133
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,LOSS,SL,BULL,,NEAR_ABOVE_DEMAND_UP,2025-07-14,750.85,750.85,667.99,916.6,2025-07-21,750.38,2025-07-31,652.07,133,99800,9,10,-1.19,0.19,-13074
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,NEUTRAL,,NEAR_ABOVE_DEMAND_UP,2025-09-08,715,715,596.86,951.3,2025-09-15,713.36,2025-10-28,721.59,140,99870,30,43,0.07,0.4,1153
AVANTIFEED,INE871C01038,fmcg-consumer,1w,ZOI,WIN,TIME,BULL,,NEAR_ABOVE_DEMAND_UP,2025-10-27,697.4,697.4,598.89,894.45,2025-11-03,697.75,2025-12-15,811.19,143,99778,30,42,1.15,1.79,16223
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,NO_FILL,,,,,2019-12-09,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TIME,BEAR,IN_POCKET_UP,FAR_ABOVE_DEMAND,2020-04-13,415.6,415.6,231.67,783.45,2020-04-20,412.21,2020-06-02,462.62,242,99754,30,43,0.28,0.3,12200
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TIME,BULL,RECOVERED_ABOVE,FAR_ABOVE_DEMAND,2020-08-10,483.85,483.85,237.27,977,2020-08-17,484.09,2020-09-25,493.15,206,99723,30,39,0.04,0.42,1867
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TIME,BULL,NEAR_ABOVE,FAR_ABOVE_DEMAND,2020-10-12,501.85,501.85,237.53,1030.5,2020-10-19,502.1,2020-11-27,521.34,199,99918,30,39,0.07,0.1,3828
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,NO_FILL,,,,,2020-11-23,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TIME,BULL,NEAR_ABOVE,FAR_ABOVE_DEMAND,2021-03-08,482.25,482.25,241.44,963.85,2021-03-15,481.34,2021-04-29,502.25,207,99637,30,45,0.09,0.18,4328
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TIME,NEUTRAL,NEAR_ABOVE,FAR_ABOVE_DEMAND,2021-04-26,486.8,486.8,240.4,979.6,2021-05-03,487.04,2021-06-14,576.46,205,99844,30,42,0.36,0.54,18331
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,LOSS,TIME,BULL,RECOVERED_ABOVE,FAR_ABOVE_DEMAND,2021-08-02,627.7,627.7,512.13,858.85,2021-08-09,628.01,2021-09-21,555.12,159,99854,30,43,-0.63,0.01,-11590
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TARGET,BEAR,IN_POCKET_UP,INSIDE_DEMAND_UP,2021-12-13,549,549,514.78,617.45,2021-12-20,540.77,2022-01-12,617.14,184,99502,18,23,2.94,3.77,14052
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,LOSS,TIME,BULL,NEAR_ABOVE,FAR_ABOVE_DEMAND,2022-04-04,466.25,466.25,239.44,919.9,2022-04-12,466.48,2022-05-26,416.84,214,99827,30,44,-0.22,0.22,-10623
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TARGET,BEAR,IN_POCKET_UP,NEAR_BELOW_SUPPLY,2022-06-27,435.2,435.2,418.26,469.05,2022-07-04,435.42,2022-08-01,468.82,229,99711,21,28,1.95,5.08,7648
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,NO_FILL,,,,,2023-12-26,,,,,,,,,,,,,,,
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TIME,BULL,NEAR_ABOVE,FAR_ABOVE_DEMAND,2024-03-18,500.15,500.15,310.05,880.35,2024-03-26,500.25,2024-05-10,519.84,199,99550,30,45,0.1,0.45,3898
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TIME,NEUTRAL,NEAR_ABOVE,FAR_ABOVE_DEMAND,2024-05-06,520.1,520.1,310.44,939.45,2024-05-13,516.26,2024-06-24,616.74,193,99638,30,42,0.49,0.76,19393
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TIME,BEAR,IN_POCKET_UP,FAR_ABOVE_DEMAND,2025-02-10,659,659,304.36,1368.3,2025-02-17,659.33,2025-04-02,890.3,151,99559,30,44,0.65,0.86,34877
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TIME,NEUTRAL,SHALLOW,RECOVERY_ABOVE_DEMAND,2025-04-01,719.7,719.7,568.21,1022.7,2025-04-08,711.16,2025-05-23,867.97,140,99562,30,45,1.1,1.56,21953
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,LOSS,TIME,BULL,SHALLOW,NEAR_ABOVE_DEMAND_UP,2025-07-14,750.85,750.85,429.35,1393.85,2025-07-21,750.38,2025-09-02,680.71,133,99800,30,43,-0.22,0.05,-9266
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TIME,NEUTRAL,IN_POCKET_UP,NEAR_ABOVE_DEMAND_UP,2025-09-08,715,715,596.86,951.3,2025-09-15,713.36,2025-10-28,721.59,140,99870,30,43,0.07,0.4,1153
AVANTIFEED,INE871C01038,fmcg-consumer,1w,FIB_ZOI,WIN,TIME,BULL,NEAR_ABOVE,NEAR_ABOVE_DEMAND_UP,2025-10-27,697.4,697.4,598.89,894.45,2025-11-03,697.75,2025-12-15,811.19,143,99778,30,42,1.15,1.79,16223
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,NEUTRAL,IN_POCKET_UP,,2019-02-14,1403.7,1403.7,1354.72,1501.65,2019-02-15,1404.4,2019-02-15,1354.02,71,99713,1,0,-1.01,0,-3577
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2019-05-22,1425.1,1425.1,1370.88,1533.55,2019-05-23,1425.81,2019-05-27,1370.21,70,99807,3,4,-1.01,0.42,-3892
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2019-06-12,1357.55,1357.55,1311.38,1449.9,2019-06-13,1358.23,2019-06-27,1310.74,73,99151,11,14,-1.01,0.55,-3466
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TARGET,BULL,IN_POCKET_UP,,2019-12-19,1222.3,1222.3,1184.12,1298.65,2019-12-20,1220.41,2019-12-24,1298,81,98853,3,4,2.14,2.69,6285
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BEAR,IN_POCKET_UP,,2020-05-13,915.25,915.25,869.49,1006.8,2020-05-14,905.55,2020-05-21,869.07,110,99611,6,7,-1.01,1.69,-4014
UBL,INE686F01025,fmcg-consumer,1d,FIB,NO_FILL,,,,,2020-07-01,,,,,,,,,,,,,,,
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2020-10-21,961.45,961.45,913.38,1057.6,2020-10-22,961.93,2020-10-28,912.94,103,99079,5,6,-1.01,0.17,-5046
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2021-02-16,1276.7,1276.7,1212.87,1404.35,2021-02-17,1277.34,2021-02-19,1212.24,78,99632,3,2,-1.01,0.17,-5077
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TARGET,BEAR,IN_POCKET_UP,,2021-04-28,1206.65,1206.65,1150.56,1318.85,2021-04-29,1207.25,2021-06-04,1318.19,82,98995,26,36,1.96,4,9097
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TARGET,BULL,IN_POCKET_UP,,2021-08-20,1452.2,1452.2,1379.59,1597.4,2021-08-23,1452.93,2021-09-02,1596.6,68,98799,9,10,1.96,3.18,9770
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TARGET,BULL,IN_POCKET_UP,,2021-09-30,1571.5,1571.5,1518.4,1677.7,2021-10-01,1570.79,2021-10-11,1676.86,63,98959,7,10,2.02,4.1,6683
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BEAR,IN_POCKET_UP,,2021-12-13,1616.75,1616.75,1554.33,1741.6,2021-12-14,1617.56,2021-12-17,1553.57,61,98671,4,3,-1.01,0.12,-3903
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BEAR,IN_POCKET_UP,,2021-12-30,1547.7,1547.7,1470.32,1702.45,2021-12-31,1548.47,2022-01-27,1469.56,64,99102,19,27,-1.01,1.72,-5050
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BEAR,IN_POCKET_UP,,2022-05-17,1496.4,1496.4,1438.55,1612.1,2022-05-18,1497.15,2022-05-19,1437.83,66,98812,2,1,-1.01,0.22,-3915
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2022-08-16,1660.95,1660.95,1600.73,1781.4,2022-08-17,1661.78,2022-08-29,1598.75,60,99707,9,12,-1.03,0.97,-3782
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,NEUTRAL,IN_POCKET_UP,,2022-10-18,1684.45,1684.45,1623.06,1807.25,2022-10-19,1685.29,2022-10-25,1622.24,59,99432,5,6,-1.01,0.32,-3720
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TARGET,BULL,IN_POCKET_UP,,2022-10-28,1653.45,1653.45,1591.09,1778.15,2022-10-31,1654.28,2022-12-08,1777.26,60,99257,28,38,1.95,2.3,7379
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,NEUTRAL,IN_POCKET_UP,,2023-01-11,1674.2,1674.2,1622.69,1777.2,2023-01-12,1675.04,2023-01-13,1621.89,59,98827,2,1,-1.02,0.1,-3136
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BEAR,IN_POCKET_UP,,2023-03-02,1457.7,1457.7,1384.82,1603.45,2023-03-03,1458.43,2023-04-11,1384.11,68,99173,24,39,-1.01,0.23,-5054
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TIME,NEUTRAL,IN_POCKET_UP,,2023-04-17,1411.75,1411.75,1366.24,1502.8,2023-04-18,1412.46,2023-05-30,1449.32,70,98872,30,42,0.8,1.62,2581
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TARGET,BULL,IN_POCKET_UP,,2023-07-13,1501.25,1501.25,1450.29,1603.2,2023-07-14,1501.95,2023-08-01,1602.4,66,99129,13,18,1.94,2.05,6630
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TARGET,NEUTRAL,IN_POCKET_UP,,2023-08-31,1516.6,1516.6,1440.77,1668.25,2023-09-01,1516.81,2023-09-07,1667.42,65,98593,5,6,1.98,2.24,9790
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,TIME,NEUTRAL,IN_POCKET_UP,,2023-10-03,1557.95,1557.95,1480.05,1713.75,2023-10-04,1557.83,2023-11-15,1555.12,64,99701,30,42,-0.03,1.25,-173
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TARGET,BULL,IN_POCKET_UP,,2023-11-20,1573.4,1573.4,1494.73,1730.75,2023-11-21,1565.83,2023-12-07,1729.88,63,98647,12,16,2.31,3.88,10335
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TARGET,BULL,IN_POCKET_UP,,2023-12-27,1707.45,1707.45,1622.08,1878.2,2023-12-28,1708.3,2024-01-04,1877.26,58,99082,6,7,1.96,2.32,9800
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2024-02-19,1765.95,1765.95,1704.2,1889.45,2024-02-20,1765.88,2024-02-26,1703.35,56,98889,5,6,-1.01,0,-3502
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TARGET,BULL,IN_POCKET_UP,,2024-05-18,1922.7,1922.7,1826.57,2114.95,2024-05-21,1923.66,2024-06-10,2113.89,51,98107,15,20,1.96,2.67,9702
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TIME,BULL,IN_POCKET_UP,,2024-08-22,2024.55,2024.55,1923.32,2227,2024-08-23,2025.56,2024-10-04,2104.05,49,99253,30,42,0.77,1.75,3846
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BEAR,IN_POCKET_UP,,2024-11-05,1951,1951,1884.55,2083.9,2024-11-06,1951.98,2024-11-12,1883.61,51,99551,5,6,-1.01,0.51,-3487
UBL,INE686F01025,fmcg-consumer,1d,FIB,WIN,TARGET,BEAR,IN_POCKET_UP,,2024-11-27,1926.1,1926.1,1856.61,2065.1,2024-11-28,1927.06,2024-12-24,2064.07,51,98280,19,26,1.94,3.13,6987
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BEAR,IN_POCKET_UP,,2025-02-12,2057.3,2057.3,1987.51,2196.9,2025-02-13,2058.33,2025-02-27,1986.51,48,98800,10,14,-1.01,1.52,-3447
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,TIME,NEUTRAL,IN_POCKET_UP,,2025-09-24,1796.6,1796.6,1706.77,1976.25,2025-09-25,1797.5,2025-11-10,1779.11,55,98862,30,46,-0.2,0.51,-1011
UBL,INE686F01025,fmcg-consumer,1d,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2025-12-03,1701.2,1701.2,1616.14,1871.3,2025-12-04,1702.05,2025-12-09,1615.34,58,98719,4,5,-1.01,0.45,-5029
UBL,INE686F01025,fmcg-consumer,1d,ZOI,LOSS,SL,NEUTRAL,,NEAR_ABOVE_DEMAND_UP,2019-01-31,1428.8,1428.8,1378.94,1528.55,2019-02-01,1429.51,2019-02-08,1378.26,69,98636,6,7,-1.01,0.8,-3537
UBL,INE686F01025,fmcg-consumer,1d,ZOI,WIN,TARGET,NEUTRAL,,RECOVERY_ABOVE_DEMAND,2019-07-19,1372.6,1372.6,1347.58,1422.65,2019-07-22,1372.49,2019-07-29,1421.94,72,98819,6,7,1.99,2.65,3561
UBL,INE686F01025,fmcg-consumer,1d,ZOI,LOSS,SL,BEAR,,NEAR_ABOVE_DEMAND_UP,2019-08-26,1350.45,1350.45,1251.85,1547.65,2019-08-27,1350.68,2019-09-16,1251.22,74,99950,13,20,-1.01,0.27,-7359
UBL,INE686F01025,fmcg-consumer,1d,ZOI,NO_FILL,,,,,2020-05-22,,,,,,,,,,,,,,,
UBL,INE686F01025,fmcg-consumer,1d,ZOI,WIN,TARGET,BEAR,,NEAR_ABOVE_DEMAND_UP,2020-05-26,925.8,925.8,860.73,1055.95,2020-05-27,926.26,2020-06-08,1057.47,107,99110,9,12,2,2.46,14039
UBL,INE686F01025,fmcg-consumer,1d,ZOI,LOSS,TIME,BULL,,NEAR_ABOVE_DEMAND_UP,2020-06-08,1018.6,1018.6,912.14,1231.5,2020-06-09,1019.11,2020-07-20,984.61,98,99873,30,41,-0.32,0.65,-3381
UBL,INE686F01025,fmcg-consumer,1d,ZOI,WIN,TARGET,BULL,,NEAR_ABOVE_DEMAND_UP,2020-08-07,965.5,965.5,915.93,1064.65,2020-08-10,965.98,2020-08-25,1064.12,103,99496,12,15,1.96,4.01,10108
UBL,INE686F01025,fmcg-consumer,1d,ZOI,LOSS,SL,BULL,,FAR_ABOVE_DEMAND,2020-08-25,1059.9,1059.9,916.07,1347.55,2020-08-26,1060.43,2020-09-24,915.59,94,99680,22,29,-1,0.74,-13615
UBL,INE686F01025,fmcg-consumer,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2020-10-09,990.55,990.55,863.12,1245.4,2020-10-12,991.05,2020-11-20,1093.7,100,99105,30,39,0.8,0.86,10266
UBL,INE686F01025,fmcg-consumer,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2020-11-20,1094.25,1094.25,864.01,1554.7,2020-11-23,1094.8,2021-01-05,1182.46,91,99627,30,43,0.38,0.46,7977
UBL,INE686F01025,fmcg-consumer,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2021-03-01,1188.75,1188.75,1017.21,1531.85,2021-03-02,1189.34,2021-04-16,1099.45,84,99905,30,45,-0.52,0.58,-7551
UBL,INE686F01025,fmcg-consumer,1d,ZOI,WIN,TARGET,NEUTRAL,,NEAR_ABOVE_DEMAND_UP,2021-04-16,1100,1100,1016.86,1266.25,2021-04-19,1075.54,2021-05-19,1265.62,92,98949,21,30,3.24,4.08,17487
UBL,INE686F01025,fmcg-consumer,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2021-05-19,1283.2,1283.2,1018.03,1813.55,2021-05-20,1283.84,2021-06-30,1445.58,77,98856,30,41,0.61,0.81,12454
UBL,INE686F01025,fmcg-consumer,1d,ZOI,WIN,TARGET,BULL,,INSIDE_DEMAND_UP,2021-08-16,1386.45,1386.45,1366.39,1426.55,2021-08-17,1382.69,2021-08-18,1425.84,72,99554,2,1,2.65,18.61,3106
UBL,INE686F01025,fmcg-consumer,1d,ZOI,WIN,TIME,BULL,,NEAR_ABOVE_DEMAND_UP,2021-08-18,1495.4,1495.4,1365.11,1756,2021-08-20,1472.74,2021-10-01,1576.66,67,98673,30,42,0.97,1.98,6963
UBL,INE686F01025,fmcg-consumer,1d,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2021-10-11,1700.3,1700.3,1363.84,2373.2,2021-10-12,1699.85,2021-11-25,1565.77,58,98591,30,44,-0.4,0.26,-7777
UBL,INE686F01025,fmcg-consumer,1d,ZOI,LOSS,SL,BEAR,,NEAR_ABOVE_DEMAND_UP,2022-02-25,1501.6,1501.6,1363.85,1777.1,2022-02-28,1485.49,2022-03-04,1363.17,67,99528,4,4,-1.01,0.26,-8196
